pillar,term,period,share,count,trend_score
skincare,youre,2024-04-01,0.0012406947890818859,2,-0.6290305072455785
skincare,youre,2024-05-01,0.001422475106685633,1,-0.9321759199142348
skincare,youre,2024-06-01,0.004310344827586207,3,1.8245427831599943
skincare,youre,2024-07-01,0.0032414910858995136,2,0.5324538895629185
skincare,youre,2024-08-01,0.0012836970474967907,1,-1.1696173920929054
skincare,youre,2024-09-01,0.0016233766233766235,1,-0.8611486400395704
skincare,youre,2024-10-01,0.002304147465437788,1,0.24339202450877662
skincare,youre,2024-11-01,0.004140786749482402,2,4.625724547532807
skincare,youre,2024-12-01,0.0,0,-2.065331640318693
skincare,youre,2025-01-01,0.003194888178913738,2,0.5044258098828138
skincare,youre,2025-02-01,0.0035971223021582736,3,0.5308773466909038
skincare,youre,2025-03-01,0.003015075376884422,3,0.3810664866219003
skincare,youre,2025-04-01,0.002560819462227913,2,-2.3763554189606286
skincare,youre,2025-05-01,0.0015923566878980893,1,-2.8208225975100816
skincare,youre,2025-06-01,0.004032258064516129,4,2.2607405856364857
skincare,youre,2025-07-01,0.01652892561983471,4,11.2330100879745
skincare,younger,2020-01-01,0.0,0,
skincare,younger,2020-02-01,0.0,0,0.0
skincare,younger,2020-03-01,0.0,0,0.0
skincare,younger,2020-04-01,0.0,0,0.0
skincare,younger,2020-05-01,0.0,0,0.0
skincare,younger,2020-06-01,0.0,0,0.0
skincare,younger,2020-07-01,0.0,0,0.0
skincare,younger,2020-08-01,0.0,0,0.0
skincare,younger,2020-09-01,0.0,0,0.0
skincare,younger,2020-10-01,0.0,0,0.0
skincare,younger,2020-11-01,0.0,0,0.0
skincare,younger,2020-12-01,0.0,0,0.0
skincare,younger,2021-01-01,0.0,0,0.0
skincare,younger,2021-02-01,0.0,0,0.0
skincare,younger,2021-03-01,0.0,0,0.0
skincare,younger,2021-04-01,0.0,0,0.0
skincare,younger,2021-05-01,0.0,0,0.0
skincare,younger,2021-06-01,0.0,0,0.0
skincare,younger,2021-07-01,0.0,0,0.0
skincare,younger,2021-08-01,0.0,0,0.0
skincare,younger,2021-09-01,0.0,0,0.0
skincare,younger,2021-10-01,0.0,0,0.0
skincare,younger,2021-11-01,0.0,0,0.0
skincare,younger,2021-12-01,0.0,0,0.0
skincare,younger,2022-01-01,0.0,0,0.0
skincare,younger,2022-02-01,0.0,0,0.0
skincare,younger,2022-03-01,0.0,0,0.0
skincare,younger,2022-04-01,0.0,0,0.0
skincare,younger,2022-05-01,0.0,0,0.0
skincare,younger,2022-06-01,0.0,0,0.0
skincare,younger,2022-07-01,0.0,0,0.0
skincare,younger,2022-08-01,0.0,0,0.0
skincare,younger,2022-09-01,0.0,0,0.0
skincare,younger,2022-10-01,0.0,0,0.0
skincare,younger,2022-11-01,0.0,0,0.0
skincare,younger,2022-12-01,0.0,0,0.0
skincare,younger,2023-01-01,0.0,0,0.0
skincare,younger,2023-02-01,0.0,0,0.0
skincare,younger,2023-03-01,0.0,0,0.0
skincare,younger,2023-04-01,0.0,0,0.0
skincare,younger,2023-05-01,0.0,0,0.0
skincare,younger,2023-06-01,0.0,0,0.0
skincare,younger,2023-07-01,0.0,0,0.0
skincare,younger,2023-08-01,0.0,0,0.0
skincare,younger,2023-09-01,0.002070393374741201,1,2070393.3747412008
skincare,younger,2023-10-01,0.0,0,-0.5773497861900297
skincare,younger,2023-11-01,0.0,0,-0.5773497861900297
skincare,younger,2023-12-01,0.0,0,-0.5773497861900297
skincare,younger,2024-01-01,0.0,0,0.0
skincare,younger,2024-02-01,0.0,0,0.0
skincare,younger,2024-03-01,0.0,0,0.0
skincare,younger,2024-04-01,0.0,0,0.0
skincare,younger,2024-05-01,0.0,0,0.0
skincare,younger,2024-06-01,0.0,0,0.0
skincare,younger,2024-07-01,0.0,0,0.0
skincare,younger,2024-08-01,0.0012836970474967907,1,1283697.0474967905
skincare,younger,2024-09-01,0.0,0,-0.5773494901906767
skincare,younger,2024-10-01,0.0,0,-0.5773494901906767
skincare,younger,2024-11-01,0.0,0,-0.5773494901906767
skincare,younger,2024-12-01,0.0,0,0.0
skincare,younger,2025-01-01,0.0,0,0.0
skincare,younger,2025-02-01,0.0,0,0.0
skincare,younger,2025-03-01,0.0,0,0.0
skincare,younger,2025-04-01,0.0,0,0.0
skincare,younger,2025-05-01,0.0015923566878980893,1,1592356.6878980892
skincare,younger,2025-06-01,0.0,0,-0.5773496411903087
skincare,younger,2025-07-01,0.004132231404958678,1,3.9173888877458145
skincare,young woman,2020-01-01,0.0,0,
skincare,young woman,2020-02-01,0.0,0,0.0
skincare,young woman,2020-03-01,0.0,0,0.0
skincare,young woman,2020-04-01,0.0,0,0.0
skincare,young woman,2020-05-01,0.0,0,0.0
skincare,young woman,2020-06-01,0.0,0,0.0
skincare,young woman,2020-07-01,0.0,0,0.0
skincare,young woman,2020-08-01,0.0,0,0.0
skincare,young woman,2020-09-01,0.0,0,0.0
skincare,young woman,2020-10-01,0.0,0,0.0
skincare,young woman,2020-11-01,0.0,0,0.0
skincare,young woman,2020-12-01,0.0,0,0.0
skincare,young woman,2021-01-01,0.0,0,0.0
skincare,young woman,2021-02-01,0.0,0,0.0
skincare,young woman,2021-03-01,0.0,0,0.0
skincare,young woman,2021-04-01,0.0,0,0.0
skincare,young woman,2021-05-01,0.0,0,0.0
skincare,young woman,2021-06-01,0.0,0,0.0
skincare,young woman,2021-07-01,0.0,0,0.0
skincare,young woman,2021-08-01,0.0,0,0.0
skincare,young woman,2021-09-01,0.0,0,0.0
skincare,young woman,2021-10-01,0.0,0,0.0
skincare,young woman,2021-11-01,0.0,0,0.0
skincare,young woman,2021-12-01,0.0,0,0.0
skincare,young woman,2022-01-01,0.0,0,0.0
skincare,young woman,2022-02-01,0.0,0,0.0
skincare,young woman,2022-03-01,0.0,0,0.0
skincare,young woman,2022-04-01,0.0,0,0.0
skincare,young woman,2022-05-01,0.0,0,0.0
skincare,young woman,2022-06-01,0.0,0,0.0
skincare,young woman,2022-07-01,0.0,0,0.0
skincare,young woman,2022-08-01,0.0,0,0.0
skincare,young woman,2022-09-01,0.0,0,0.0
skincare,young woman,2022-10-01,0.0,0,0.0
skincare,young woman,2022-11-01,0.0,0,0.0
skincare,young woman,2022-12-01,0.0,0,0.0
skincare,young woman,2023-01-01,0.0,0,0.0
skincare,young woman,2023-02-01,0.0,0,0.0
skincare,young woman,2023-03-01,0.0,0,0.0
skincare,young woman,2023-04-01,0.0,0,0.0
skincare,young woman,2023-05-01,0.0,0,0.0
skincare,young woman,2023-06-01,0.0,0,0.0
skincare,young woman,2023-07-01,0.0,0,0.0
skincare,young woman,2023-08-01,0.0,0,0.0
skincare,young woman,2023-09-01,0.0,0,0.0
skincare,young woman,2023-10-01,0.0,0,0.0
skincare,young woman,2023-11-01,0.0,0,0.0
skincare,young woman,2023-12-01,0.0,0,0.0
skincare,young woman,2024-01-01,0.0,0,0.0
skincare,young woman,2024-02-01,0.0,0,0.0
skincare,young woman,2024-03-01,0.0,0,0.0
skincare,young woman,2024-04-01,0.0,0,0.0
skincare,young woman,2024-05-01,0.0,0,0.0
skincare,young woman,2024-06-01,0.0,0,0.0
skincare,young woman,2024-07-01,0.0,0,0.0
skincare,young woman,2024-08-01,0.0,0,0.0
skincare,young woman,2024-09-01,0.0,0,0.0
skincare,young woman,2024-10-01,0.0,0,0.0
skincare,young woman,2024-11-01,0.0,0,0.0
skincare,young woman,2024-12-01,0.0,0,0.0
skincare,young woman,2025-01-01,0.0,0,0.0
skincare,young woman,2025-02-01,0.0,0,0.0
skincare,young woman,2025-03-01,0.0,0,0.0
skincare,young woman,2025-04-01,0.0,0,0.0
skincare,young woman,2025-05-01,0.0,0,0.0
skincare,young woman,2025-06-01,0.0,0,0.0
skincare,young woman,2025-07-01,0.0,0,0.0
skincare,young people,2020-01-01,0.0,0,
skincare,young people,2020-02-01,0.0,0,0.0
skincare,young people,2020-03-01,0.0,0,0.0
skincare,young people,2020-04-01,0.0,0,0.0
skincare,young people,2020-05-01,0.0,0,0.0
skincare,young people,2020-06-01,0.0,0,0.0
skincare,young people,2020-07-01,0.0,0,0.0
skincare,young people,2020-08-01,0.0,0,0.0
skincare,young people,2020-09-01,0.0,0,0.0
skincare,young people,2020-10-01,0.0,0,0.0
skincare,young people,2020-11-01,0.0,0,0.0
skincare,young people,2020-12-01,0.0,0,0.0
skincare,young people,2021-01-01,0.0,0,0.0
skincare,young people,2021-02-01,0.0,0,0.0
skincare,young people,2021-03-01,0.0,0,0.0
skincare,young people,2021-04-01,0.0,0,0.0
skincare,young people,2021-05-01,0.0,0,0.0
skincare,young people,2021-06-01,0.0,0,0.0
skincare,young people,2021-07-01,0.0,0,0.0
skincare,young people,2021-08-01,0.0,0,0.0
skincare,young people,2021-09-01,0.0,0,0.0
skincare,young people,2021-10-01,0.0,0,0.0
skincare,young people,2021-11-01,0.0,0,0.0
skincare,young people,2021-12-01,0.0,0,0.0
skincare,young people,2022-01-01,0.0,0,0.0
skincare,young people,2022-02-01,0.0,0,0.0
skincare,young people,2022-03-01,0.0,0,0.0
skincare,young people,2022-04-01,0.0,0,0.0
skincare,young people,2022-05-01,0.0,0,0.0
skincare,young people,2022-06-01,0.0,0,0.0
skincare,young people,2022-07-01,0.0,0,0.0
skincare,young people,2022-08-01,0.0,0,0.0
skincare,young people,2022-09-01,0.0,0,0.0
skincare,young people,2022-10-01,0.0,0,0.0
skincare,young people,2022-11-01,0.0,0,0.0
skincare,young people,2022-12-01,0.0,0,0.0
skincare,young people,2023-01-01,0.0,0,0.0
skincare,young people,2023-02-01,0.0,0,0.0
skincare,young people,2023-03-01,0.0,0,0.0
skincare,young people,2023-04-01,0.0,0,0.0
skincare,young people,2023-05-01,0.0,0,0.0
skincare,young people,2023-06-01,0.0,0,0.0
skincare,young people,2023-07-01,0.0,0,0.0
skincare,young people,2023-08-01,0.0,0,0.0
skincare,young people,2023-09-01,0.0,0,0.0
skincare,young people,2023-10-01,0.0,0,0.0
skincare,young people,2023-11-01,0.0,0,0.0
skincare,young people,2023-12-01,0.0009541984732824427,1,954198.4732824427
skincare,young people,2024-01-01,0.0,0,-0.577349221191528
skincare,young people,2024-02-01,0.0,0,-0.577349221191528
skincare,young people,2024-03-01,0.0,0,-0.577349221191528
skincare,young people,2024-04-01,0.0,0,0.0
skincare,young people,2024-05-01,0.0,0,0.0
skincare,young people,2024-06-01,0.0,0,0.0
skincare,young people,2024-07-01,0.0,0,0.0
skincare,young people,2024-08-01,0.0012836970474967907,1,1283697.0474967905
skincare,young people,2024-09-01,0.0,0,-0.5773494901906768
skincare,young people,2024-10-01,0.0,0,-0.5773494901906768
skincare,young people,2024-11-01,0.0,0,-0.5773494901906768
skincare,young people,2024-12-01,0.0,0,0.0
skincare,young people,2025-01-01,0.0,0,0.0
skincare,young people,2025-02-01,0.0,0,0.0
skincare,young people,2025-03-01,0.0,0,0.0
skincare,young people,2025-04-01,0.0,0,0.0
skincare,young people,2025-05-01,0.0,0,0.0
skincare,young people,2025-06-01,0.0,0,0.0
skincare,young people,2025-07-01,0.0,0,0.0
skincare,young lady,2020-01-01,0.0,0,
skincare,young lady,2020-02-01,0.0,0,0.0
skincare,young lady,2020-03-01,0.0,0,0.0
skincare,young lady,2020-04-01,0.0,0,0.0
skincare,young lady,2020-05-01,0.0,0,0.0
skincare,young lady,2020-06-01,0.0,0,0.0
skincare,young lady,2020-07-01,0.0,0,0.0
skincare,young lady,2020-08-01,0.0,0,0.0
skincare,young lady,2020-09-01,0.0,0,0.0
skincare,young lady,2020-10-01,0.0,0,0.0
skincare,young lady,2020-11-01,0.0,0,0.0
skincare,young lady,2020-12-01,0.0,0,0.0
skincare,young lady,2021-01-01,0.0,0,0.0
skincare,young lady,2021-02-01,0.0,0,0.0
skincare,young lady,2021-03-01,0.0,0,0.0
skincare,young lady,2021-04-01,0.0,0,0.0
skincare,young lady,2021-05-01,0.0,0,0.0
skincare,young lady,2021-06-01,0.0,0,0.0
skincare,young lady,2021-07-01,0.0,0,0.0
skincare,young lady,2021-08-01,0.0,0,0.0
skincare,young lady,2021-09-01,0.0,0,0.0
skincare,young lady,2021-10-01,0.0,0,0.0
skincare,young lady,2021-11-01,0.0,0,0.0
skincare,young lady,2021-12-01,0.0,0,0.0
skincare,young lady,2022-01-01,0.0,0,0.0
skincare,young lady,2022-02-01,0.0,0,0.0
skincare,young lady,2022-03-01,0.0,0,0.0
skincare,young lady,2022-04-01,0.0,0,0.0
skincare,young lady,2022-05-01,0.0,0,0.0
skincare,young lady,2022-06-01,0.0,0,0.0
skincare,young lady,2022-07-01,0.0,0,0.0
skincare,young lady,2022-08-01,0.0,0,0.0
skincare,young lady,2022-09-01,0.0,0,0.0
skincare,young lady,2022-10-01,0.0,0,0.0
skincare,young lady,2022-11-01,0.0,0,0.0
skincare,young lady,2022-12-01,0.0,0,0.0
skincare,young lady,2023-01-01,0.0,0,0.0
skincare,young lady,2023-02-01,0.0,0,0.0
skincare,young lady,2023-03-01,0.0,0,0.0
skincare,young lady,2023-04-01,0.0012121212121212121,1,1212121.2121212122
skincare,young lady,2023-05-01,0.0,0,-0.5773494441908046
skincare,young lady,2023-06-01,0.0,0,-0.5773494441908046
skincare,young lady,2023-07-01,0.0,0,-0.5773494441908046
skincare,young lady,2023-08-01,0.0,0,0.0
skincare,young lady,2023-09-01,0.0,0,0.0
skincare,young lady,2023-10-01,0.0,0,0.0
skincare,young lady,2023-11-01,0.0,0,0.0
skincare,young lady,2023-12-01,0.0,0,0.0
skincare,young lady,2024-01-01,0.0,0,0.0
skincare,young lady,2024-02-01,0.0,0,0.0
skincare,young lady,2024-03-01,0.0,0,0.0
skincare,young lady,2024-04-01,0.0,0,0.0
skincare,young lady,2024-05-01,0.0,0,0.0
skincare,young lady,2024-06-01,0.0,0,0.0
skincare,young lady,2024-07-01,0.0,0,0.0
skincare,young lady,2024-08-01,0.0,0,0.0
skincare,young lady,2024-09-01,0.0,0,0.0
skincare,young lady,2024-10-01,0.0,0,0.0
skincare,young lady,2024-11-01,0.0,0,0.0
skincare,young lady,2024-12-01,0.0,0,0.0
skincare,young lady,2025-01-01,0.0,0,0.0
skincare,young lady,2025-02-01,0.001199040767386091,1,1199040.767386091
skincare,young lady,2025-03-01,0.0,0,-0.5773494351908305
skincare,young lady,2025-04-01,0.0,0,-0.5773494351908305
skincare,young lady,2025-05-01,0.0,0,-0.5773494351908305
skincare,young lady,2025-06-01,0.0,0,0.0
skincare,young lady,2025-07-01,0.004132231404958678,1,4132231.4049586775
skincare,young girl,2020-01-01,0.0,0,
skincare,young girl,2020-02-01,0.0,0,0.0
skincare,young girl,2020-03-01,0.0,0,0.0
skincare,young girl,2020-04-01,0.0,0,0.0
skincare,young girl,2020-05-01,0.0,0,0.0
skincare,young girl,2020-06-01,0.0,0,0.0
skincare,young girl,2020-07-01,0.0,0,0.0
skincare,young girl,2020-08-01,0.0,0,0.0
skincare,young girl,2020-09-01,0.0,0,0.0
skincare,young girl,2020-10-01,0.0,0,0.0
skincare,young girl,2020-11-01,0.0,0,0.0
skincare,young girl,2020-12-01,0.0,0,0.0
skincare,young girl,2021-01-01,0.0,0,0.0
skincare,young girl,2021-02-01,0.0,0,0.0
skincare,young girl,2021-03-01,0.0,0,0.0
skincare,young girl,2021-04-01,0.0,0,0.0
skincare,young girl,2021-05-01,0.0,0,0.0
skincare,young girl,2021-06-01,0.0,0,0.0
skincare,young girl,2021-07-01,0.0,0,0.0
skincare,young girl,2021-08-01,0.0,0,0.0
skincare,young girl,2021-09-01,0.0,0,0.0
skincare,young girl,2021-10-01,0.0,0,0.0
skincare,young girl,2021-11-01,0.0,0,0.0
skincare,young girl,2021-12-01,0.0,0,0.0
skincare,young girl,2022-01-01,0.0,0,0.0
skincare,young girl,2022-02-01,0.0,0,0.0
skincare,young girl,2022-03-01,0.0,0,0.0
skincare,young girl,2022-04-01,0.0,0,0.0
skincare,young girl,2022-05-01,0.0,0,0.0
skincare,young girl,2022-06-01,0.0,0,0.0
skincare,young girl,2022-07-01,0.0,0,0.0
skincare,young girl,2022-08-01,0.0,0,0.0
skincare,young girl,2022-09-01,0.0,0,0.0
skincare,young girl,2022-10-01,0.0,0,0.0
skincare,young girl,2022-11-01,0.0,0,0.0
skincare,young girl,2022-12-01,0.0,0,0.0
skincare,young girl,2023-01-01,0.0,0,0.0
skincare,young girl,2023-02-01,0.0,0,0.0
skincare,young girl,2023-03-01,0.0,0,0.0
skincare,young girl,2023-04-01,0.0,0,0.0
skincare,young girl,2023-05-01,0.0,0,0.0
skincare,young girl,2023-06-01,0.0,0,0.0
skincare,young girl,2023-07-01,0.0,0,0.0
skincare,young girl,2023-08-01,0.0,0,0.0
skincare,young girl,2023-09-01,0.0,0,0.0
skincare,young girl,2023-10-01,0.0,0,0.0
skincare,young girl,2023-11-01,0.0,0,0.0
skincare,young girl,2023-12-01,0.0,0,0.0
skincare,young girl,2024-01-01,0.0,0,0.0
skincare,young girl,2024-02-01,0.0,0,0.0
skincare,young girl,2024-03-01,0.0008688097306689834,1,868809.7306689834
skincare,young girl,2024-04-01,0.0,0,-0.5773491181919205
skincare,young girl,2024-05-01,0.0,0,-0.5773491181919205
skincare,young girl,2024-06-01,0.0,0,-0.5773491181919205
skincare,young girl,2024-07-01,0.0,0,0.0
skincare,young girl,2024-08-01,0.0,0,0.0
skincare,young girl,2024-09-01,0.0,0,0.0
skincare,young girl,2024-10-01,0.0,0,0.0
skincare,young girl,2024-11-01,0.0,0,0.0
skincare,young girl,2024-12-01,0.0,0,0.0
skincare,young girl,2025-01-01,0.0,0,0.0
skincare,young girl,2025-02-01,0.0,0,0.0
skincare,young girl,2025-03-01,0.0,0,0.0
skincare,young girl,2025-04-01,0.0,0,0.0
skincare,young girl,2025-05-01,0.0,0,0.0
skincare,young girl,2025-06-01,0.0,0,0.0
skincare,young girl,2025-07-01,0.0,0,0.0
makeup,zombie,2020-01-01,0.0,0,
makeup,zombie,2020-02-01,0.0,0,0.0
makeup,zombie,2020-03-01,0.008928571428571428,1,8928571.428571427
makeup,zombie,2020-04-01,0.0,0,-0.5773501571896474
makeup,zombie,2020-05-01,0.0,0,-0.5773501571896474
makeup,zombie,2020-06-01,0.0,0,-0.5773501571896474
makeup,zombie,2020-07-01,0.0,0,0.0
makeup,zombie,2020-08-01,0.0,0,0.0
makeup,zombie,2020-09-01,0.0,0,0.0
makeup,zombie,2020-10-01,0.0,0,0.0
makeup,zombie,2020-11-01,0.0,0,0.0
makeup,zombie,2020-12-01,0.0,0,0.0
makeup,zombie,2021-01-01,0.0,0,0.0
makeup,zombie,2021-02-01,0.0,0,0.0
makeup,zombie,2021-03-01,0.0,0,0.0
makeup,zombie,2021-04-01,0.0,0,0.0
makeup,zombie,2021-05-01,0.0,0,0.0
makeup,zombie,2021-06-01,0.0,0,0.0
makeup,zombie,2021-07-01,0.0,0,0.0
makeup,zombie,2021-08-01,0.0,0,0.0
makeup,zombie,2021-09-01,0.0,0,0.0
makeup,zombie,2021-10-01,0.0,0,0.0
makeup,zombie,2021-11-01,0.0,0,0.0
makeup,zombie,2021-12-01,0.0,0,0.0
makeup,zombie,2022-01-01,0.0,0,0.0
makeup,zombie,2022-02-01,0.0,0,0.0
makeup,zombie,2022-03-01,0.0,0,0.0
makeup,zombie,2022-04-01,0.0,0,0.0
makeup,zombie,2022-05-01,0.0,0,0.0
makeup,zombie,2022-06-01,0.0,0,0.0
makeup,zombie,2022-07-01,0.0,0,0.0
makeup,zombie,2022-08-01,0.0,0,0.0
makeup,zombie,2022-09-01,0.0,0,0.0
makeup,zombie,2022-10-01,0.0,0,0.0
makeup,zombie,2022-11-01,0.0,0,0.0
makeup,zombie,2022-12-01,0.0,0,0.0
makeup,zombie,2023-01-01,0.0,0,0.0
makeup,zombie,2023-02-01,0.0,0,0.0
makeup,zombie,2023-03-01,0.0,0,0.0
makeup,zombie,2023-04-01,0.0,0,0.0
makeup,zombie,2023-05-01,0.0,0,0.0
makeup,zombie,2023-06-01,0.0,0,0.0
makeup,zombie,2023-07-01,0.0,0,0.0
makeup,zombie,2023-08-01,0.0,0,0.0
makeup,zombie,2023-09-01,0.0,0,0.0
makeup,zombie,2023-10-01,0.0,0,0.0
makeup,zombie,2023-11-01,0.0,0,0.0
makeup,zombie,2023-12-01,0.0,0,0.0
makeup,zombie,2024-01-01,0.0,0,0.0
makeup,zombie,2024-02-01,0.0,0,0.0
makeup,zombie,2024-03-01,0.0,0,0.0
makeup,zombie,2024-04-01,0.0004166666666666667,1,416666.6666666667
makeup,zombie,2024-05-01,0.0,0,-0.5773478691996022
makeup,zombie,2024-06-01,0.0,0,-0.5773478691996022
makeup,zombie,2024-07-01,0.0,0,-0.5773478691996022
makeup,zombie,2024-08-01,0.0,0,0.0
makeup,zombie,2024-09-01,0.0,0,0.0
makeup,zombie,2024-10-01,0.0,0,0.0
makeup,zombie,2024-11-01,0.0,0,0.0
makeup,zombie,2024-12-01,0.0,0,0.0
makeup,zombie,2025-01-01,0.0,0,0.0
makeup,zombie,2025-02-01,0.0,0,0.0
makeup,zombie,2025-03-01,0.0,0,0.0
makeup,zombie,2025-04-01,0.0,0,0.0
makeup,zombie,2025-05-01,0.0,0,0.0
makeup,zombie,2025-06-01,0.0002290950744558992,1,229095.0744558992
makeup,zombie,2025-07-01,0.0,0,-0.5773459042226267
makeup,zesty,2020-01-01,0.0,0,
makeup,zesty,2020-02-01,0.0,0,0.0
makeup,zesty,2020-03-01,0.0,0,0.0
makeup,zesty,2020-04-01,0.0,0,0.0
makeup,zesty,2020-05-01,0.0,0,0.0
makeup,zesty,2020-06-01,0.0,0,0.0
makeup,zesty,2020-07-01,0.0,0,0.0
makeup,zesty,2020-08-01,0.0,0,0.0
makeup,zesty,2020-09-01,0.0,0,0.0
makeup,zesty,2020-10-01,0.0,0,0.0
makeup,zesty,2020-11-01,0.0,0,0.0
makeup,zesty,2020-12-01,0.0,0,0.0
makeup,zesty,2021-01-01,0.0,0,0.0
makeup,zesty,2021-02-01,0.0,0,0.0
makeup,zesty,2021-03-01,0.0,0,0.0
makeup,zesty,2021-04-01,0.0,0,0.0
makeup,zesty,2021-05-01,0.0,0,0.0
makeup,zesty,2021-06-01,0.0,0,0.0
makeup,zesty,2021-07-01,0.0,0,0.0
makeup,zesty,2021-08-01,0.0,0,0.0
makeup,zesty,2021-09-01,0.0,0,0.0
makeup,zesty,2021-10-01,0.0,0,0.0
makeup,zesty,2021-11-01,0.0,0,0.0
makeup,zesty,2021-12-01,0.0,0,0.0
makeup,zesty,2022-01-01,0.0,0,0.0
makeup,zesty,2022-02-01,0.0,0,0.0
makeup,zesty,2022-03-01,0.0,0,0.0
makeup,zesty,2022-04-01,0.0,0,0.0
makeup,zesty,2022-05-01,0.0,0,0.0
makeup,zesty,2022-06-01,0.0,0,0.0
makeup,zesty,2022-07-01,0.0,0,0.0
makeup,zesty,2022-08-01,0.0,0,0.0
makeup,zesty,2022-09-01,0.0,0,0.0
makeup,zesty,2022-10-01,0.0,0,0.0
makeup,zesty,2022-11-01,0.0,0,0.0
makeup,zesty,2022-12-01,0.0,0,0.0
makeup,zesty,2023-01-01,0.0,0,0.0
makeup,zesty,2023-02-01,0.0,0,0.0
makeup,zesty,2023-03-01,0.0,0,0.0
makeup,zesty,2023-04-01,0.0,0,0.0
makeup,zesty,2023-05-01,0.0,0,0.0
makeup,zesty,2023-06-01,0.0,0,0.0
makeup,zesty,2023-07-01,0.0003566333808844508,2,356633.3808844508
makeup,zesty,2023-08-01,0.0,0,-0.5773474652032439
makeup,zesty,2023-09-01,0.0,0,-0.5773474652032439
makeup,zesty,2023-10-01,0.0,0,-0.5773474652032439
makeup,zesty,2023-11-01,0.0,0,0.0
makeup,zesty,2023-12-01,0.0,0,0.0
makeup,zesty,2024-01-01,0.0,0,0.0
makeup,zesty,2024-02-01,0.0,0,0.0
makeup,zesty,2024-03-01,0.0,0,0.0
makeup,zesty,2024-04-01,0.0,0,0.0
makeup,zesty,2024-05-01,0.0,0,0.0
makeup,zesty,2024-06-01,0.0,0,0.0
makeup,zesty,2024-07-01,0.0,0,0.0
makeup,zesty,2024-08-01,0.0,0,0.0
makeup,zesty,2024-09-01,0.0,0,0.0
makeup,zesty,2024-10-01,0.0,0,0.0
makeup,zesty,2024-11-01,0.0,0,0.0
makeup,zesty,2024-12-01,0.0,0,0.0
makeup,zesty,2025-01-01,0.0,0,0.0
makeup,zesty,2025-02-01,0.0,0,0.0
makeup,zesty,2025-03-01,0.0,0,0.0
makeup,zesty,2025-04-01,0.0,0,0.0
makeup,zesty,2025-05-01,0.0,0,0.0
makeup,zesty,2025-06-01,0.0,0,0.0
makeup,zesty,2025-07-01,0.0,0,0.0
makeup,zero,2020-01-01,0.0,0,
makeup,zero,2020-02-01,0.0,0,0.0
makeup,zero,2020-03-01,0.0,0,0.0
makeup,zero,2020-04-01,0.0,0,0.0
makeup,zero,2020-05-01,0.0,0,0.0
makeup,zero,2020-06-01,0.0,0,0.0
makeup,zero,2020-07-01,0.0,0,0.0
makeup,zero,2020-08-01,0.0,0,0.0
makeup,zero,2020-09-01,0.0,0,0.0
makeup,zero,2020-10-01,0.0,0,0.0
makeup,zero,2020-11-01,0.0,0,0.0
makeup,zero,2020-12-01,0.0,0,0.0
makeup,zero,2021-01-01,0.0,0,0.0
makeup,zero,2021-02-01,0.0,0,0.0
makeup,zero,2021-03-01,0.0,0,0.0
makeup,zero,2021-04-01,0.0,0,0.0
makeup,zero,2021-05-01,0.0,0,0.0
makeup,zero,2021-06-01,0.0,0,0.0
makeup,zero,2021-07-01,0.0,0,0.0
makeup,zero,2021-08-01,0.0,0,0.0
makeup,zero,2021-09-01,0.0,0,0.0
makeup,zero,2021-10-01,0.0,0,0.0
makeup,zero,2021-11-01,0.0,0,0.0
makeup,zero,2021-12-01,0.0,0,0.0
makeup,zero,2022-01-01,0.0,0,0.0
makeup,zero,2022-02-01,0.0,0,0.0
makeup,zero,2022-03-01,0.0,0,0.0
makeup,zero,2022-04-01,0.0,0,0.0
makeup,zero,2022-05-01,0.0,0,0.0
makeup,zero,2022-06-01,0.0,0,0.0
makeup,zero,2022-07-01,0.0,0,0.0
makeup,zero,2022-08-01,0.0,0,0.0
makeup,zero,2022-09-01,0.0,0,0.0
makeup,zero,2022-10-01,0.0,0,0.0
makeup,zero,2022-11-01,0.0,0,0.0
makeup,zero,2022-12-01,0.0,0,0.0
makeup,zero,2023-01-01,0.0,0,0.0
makeup,zero,2023-02-01,0.0,0,0.0
makeup,zero,2023-03-01,0.0,0,0.0
makeup,zero,2023-04-01,0.0,0,0.0
makeup,zero,2023-05-01,0.00018060321473722233,1,180603.21473722233
makeup,zero,2023-06-01,0.00017711654268508679,1,1.1212513264331387
makeup,zero,2023-07-01,0.0,0,-1.1545248452471077
makeup,zero,2023-08-01,0.000197667523225934,2,0.7593649687285527
makeup,zero,2023-09-01,0.0,0,-1.149517021049065
makeup,zero,2023-10-01,0.0,0,-0.5773452102339547
makeup,zero,2023-11-01,0.0,0,-0.5773452102339547
makeup,zero,2023-12-01,0.0004332755632582322,2,433275.5632582322
makeup,zero,2024-01-01,0.0,0,-0.5773479611988521
makeup,zero,2024-02-01,0.0,0,-0.5773479611988521
makeup,zero,2024-03-01,0.0,0,-0.5773479611988521
makeup,zero,2024-04-01,0.0,0,0.0
makeup,zero,2024-05-01,0.0,0,0.0
makeup,zero,2024-06-01,0.0,0,0.0
makeup,zero,2024-07-01,0.0,0,0.0
makeup,zero,2024-08-01,0.0,0,0.0
makeup,zero,2024-09-01,0.0004078303425774878,1,407830.34257748775
makeup,zero,2024-10-01,0.0,0,-0.5773478172000395
makeup,zero,2024-11-01,0.0,0,-0.5773478172000395
